Date,Close,High,Low,Open,Volume
7/14/2022,109.3974457,110.116571,107.4204768,109.2418279,37004000
7/15/2022,110.7950516,112.1460783,109.9252693,111.0160987,46770000
7/18/2022,108.0716934,112.6808243,107.4174983,111.6499644,43164600
7/19/2022,112.8096771,113.0178304,108.597032,109.8756946,36530900
7/20/2022,112.8989029,114.385719,111.4913855,112.1753157,35600400
7/21/2022,113.3350296,113.5431905,110.1334232,113.2755594,32676200
7/22/2022,106.9516296,111.3525997,105.5639332,110.0243811,48901200
7/25/2022,106.5650711,108.9043291,105.365707,107.4571623,34690900
7/26/2022,104.0969467,106.2577864,103.1552996,105.6630615,47991000
7/27/2022,112.0662842,112.9088194,107.0606745,108.2996879,59858500
7/28/2022,113.2160873,113.3350278,110.4803437,111.3823491,32816600
7/29/2022,115.2976379,115.6842095,112.0662887,112.0861171,37223400
8/1/2022,113.8504562,115.6941087,113.3350225,114.2865913,26034300
8/2/2022,114.1180725,115.3273506,112.7204695,112.9980073,20236000
8/3/2022,117.0421677,117.5774224,114.4650212,114.6929955,28499000
8/4/2022,117.151207,117.7360177,115.8626299,116.4474482,21602900
8/5/2022,116.4375229,117.0718971,114.9804419,115.2084237,19159500
8/8/2022,116.2690277,119.0939769,115.8527134,117.3494438,19138300
8/9/2022,115.6049042,116.288842,114.6929921,116.1104238,19086500
8/10/2022,118.6479263,119.8572047,117.3692711,117.7360142,30930400
8/11/2022,117.7954712,120.422181,117.5179334,120.2140276,24293700
8/12/2022,120.6105194,120.6105194,118.4100304,119.203002,19096300
8/15/2022,121.0070114,121.225079,119.5499304,120.0653567,19494800
8/16/2022,120.6303482,121.3539354,119.5796672,120.45193,19041200
8/17/2022,118.4992447,120.2239492,118.3307331,119.0642345,22847000
8/18/2022,119.1138,119.7580886,117.6765474,118.3803062,17987700
8/19/2022,116.1798019,118.1027531,115.7337602,118.0135402,21809500
8/22/2022,113.2359009,114.6136831,112.8493293,114.1874622,21456600
8/23/2022,112.8592529,113.9991468,112.433032,112.4825956,15870400
8/24/2022,112.6907349,113.7711508,111.8779425,112.5024024,17734600
8/25/2022,115.624733,115.6941174,113.1070568,113.2359115,16956800
8/26/2022,109.3701935,114.1081873,109.2215179,113.7117015,37245700
8/29/2022,108.4582672,109.9748183,107.8437215,109.023257,21191200
8/30/2022,107.9825058,109.5287922,106.8525261,109.2016908,27513300
8/31/2022,107.2688217,109.8757031,107.1796088,109.677464,28627000
9/1/2022,108.7754669,109.4792257,106.416388,107.3283001,28360900
9/2/2022,106.9020844,109.766683,106.3172736,109.6179999,24160700
9/6/2022,105.8712158,107.0804941,104.85027,106.3569145,25068300
9/7/2022,108.4880142,109.0133623,105.9604313,106.1190211,23167000
9/8/2022,107.4274063,108.6366845,106.2181357,107.0903983,24238300
9/9/2022,109.6774597,110.0144677,108.0617815,108.1113451,23197700
9/12/2022,109.8856201,110.6389424,108.9637939,110.0144748,22966800
9/13/2022,103.4031067,107.3481289,103.1751249,106.8525235,38172900
9/14/2022,104.0771255,104.3546633,102.7489068,103.6509046,26395100
9/15/2022,102.0055008,104.3447512,101.4504176,103.115652,34188300
9/16/2022,101.8964539,102.2235476,100.0528015,101.1728668,42797200
9/19/2022,102.164093,102.4218099,100.657456,100.8556951,23036800
9/20/2022,100.2510376,101.4702299,99.63648431,101.182778,26517100
9/21/2022,98.40738678,101.9757434,98.39747256,100.7763795,31487300
9/22/2022,99.25983429,100.3501645,97.92170142,97.95143653,34298600
9/23/2022,97.87214661,98.78406624,96.61331229,98.75432356,31625400
9/26/2022,97.30715179,99.00212117,96.94040868,97.23776735,27072700
9/27/2022,96.64304352,99.12107027,96.0185835,98.55608048,30072800
9/28/2022,99.17063141,99.8149123,96.25646959,96.79172427,32466300
9/29/2022,96.56374359,97.77302184,95.11657689,97.77302184,31047200
9/30/2022,94.80931091,98.03074589,94.72009801,96.19700749,32941500
10/3/2022,97.77303314,98.41732168,95.67166351,95.90955955,27982000
10/4/2022,100.7466507,100.9448898,99.49772315,99.55720093,28850800
10/5/2022,100.5384979,101.0341033,97.9316166,98.95256238,22176900
10/6/2022,100.5285873,102.0253176,99.70588065,99.79509354,22324000
10/7/2022,97.81268311,99.64642159,97.43602572,98.97239794,27502800
10/10/2022,96.99987793,98.22897706,96.15735036,98.1298575,18225100
10/11/2022,96.3258667,98.37767277,95.46351057,96.5736694,26507100
10/12/2022,96.70251465,97.88205782,95.88972217,96.44480531,21876400
10/13/2022,98.18933105,98.90300398,93.5504646,94.31370109,34574500
10/14/2022,95.71130371,99.80500878,95.52297882,99.11115675,25410700
10/17/2022,99.09133911,100.0429005,97.96135947,97.99109458,28419200
10/18/2022,99.88430023,102.5605737,99.0913362,102.2235581,24060700
10/19/2022,98.75431824,100.1321005,98.05055956,99.13098314,23811100
10/20/2022,99.09133911,101.4206828,98.51643507,99.12107422,25323200
10/21/2022,100.241127,100.4195452,96.86110274,96.9899574,32458700
10/24/2022,101.6189194,101.8469012,99.10125081,100.905254,27176400
10/25/2022,103.5616913,103.8986993,101.8171584,101.9955767,40611400
10/26/2022,94.09562683,97.44591609,93.85773839,95.5824428,88114100
10/27/2022,91.40945435,94.59123987,90.99314766,93.68923448,60710900
10/28/2022,95.44368744,95.70140436,91.32024694,91.45901585,43697300
10/31/2022,93.67932129,95.18595816,93.15398085,94.58131905,31675000
11/1/2022,89.67482758,95.1859563,89.57570802,94.61105232,47161400
11/2/2022,86.20560455,90.37860112,86.11639165,90.14071264,57038300
11/3/2022,82.69671631,85.75955401,82.60750341,85.56131488,61288000
11/4/2022,85.81902313,85.87849335,82.97424574,84.64939422,51124900
11/7/2022,87.71224213,88.11864219,86.08665701,86.51287796,34078900
11/8/2022,88.11862946,89.52614678,86.82013834,88.11862946,30429000
11/9/2022,86.55252075,88.65389022,86.51287142,87.67258616,31769100
11/10/2022,93.11434937,93.56039122,90.80482628,91.43920061,51620100
11/11/2022,95.56264496,96.07807129,93.09452441,93.85776103,33090500
11/14/2022,94.8588562,95.93927974,93.67932067,94.2542171,30179500
